0,1,2,3,4,5,6,7
{939819: 'Daeng'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",{3480213: 'Melix Efe Aygun'},{3430233: 'Watcharapong Pattama'},10.0,1
{621013: 'Chemical Hearts'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1136940: 'Lili Reinhart'},{237855: 'Richard Tanne'},7.471,972
{274857: 'King Arthur: Legend of the Sword'},175000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{469759: 'Astrid Bergès-Frisbey'},{956: 'Guy Ritchie'},6.525,4962
{42246: 'Tom and Jerry: The Fast and the Furry'},0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{81178: 'Charlie Adler'},{144393: 'Bill Kopp'},6.9,198
{659986: 'The Owners'},0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{80112: 'Sylvester McCoy'},{1449272: 'Julius Berg'},5.755,255
{417261: 'Forever My Girl'},3500000,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1167375: 'Alex Roe'},{1089653: 'Bethany Ashton Wolf'},7.6,1012
{660120: 'The Worst Person in the World'},5000000,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",{71610: 'Anders Danielsen Lie'},{71609: 'Joachim Trier'},7.6,604
{876262: 'Garota da Moto'},0,"[{'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",{1516033: 'Maria Casadevall'},{2035519: 'Luis Pinheiro'},4.9,9
"{5336: 'Salò, or the 120 Days of Sodom'}",0,"[{'id': 10752, 'name': 'War'}, {'id': 27, 'name': 'Horror'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",{4819: 'Paolo Bonacelli'},{5970: 'Pier Paolo Pasolini'},6.464,1507
{64635: 'Total Recall'},125000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{3967: 'Kate Beckinsale'},{3950: 'Len Wiseman'},5.969,4741
{342473: 'Ballerina'},30000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}]",{122889: 'Dane DeHaan'},{1792483: 'Éric Warin'},7.207,1632
{638507: 'How to Train Your Dragon: Homecoming'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{449: 'Jay Baruchel'},{52870: 'Tim Johnson'},8.122,707
{594718: 'Sputnik'},0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",{77667: 'Oksana Akinshina'},{1849086: 'Egor Abramenko'},6.481,517
{461083: 'Fate/kaleid liner Prisma☆Illya: Vow in the Snow'},0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{203473: 'Kaori Nazuka'},{1247470: 'Shin Oonuma'},6.8,18
{324670: 'Spectral'},70000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1246: 'Emily Mortimer'},{1425432: 'Nic Mathieu'},6.426,1400
"{121734: 'Tad, the Lost Explorer'}",10500000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",{114463: 'Michelle Jenner'},{1074721: 'Enrique Gato'},6.001,430
{783558: 'Fly Me Away'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",{70165: 'Gérard Lanvin'},{43993: 'Christophe Barratier'},6.8,48
{13971: 'Wild Child'},20000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{61363: 'Alex Pettyfer'},{3310: 'Nick Moore'},6.741,1636
"{428707: ""Kuroko's Basketball the Movie: Last Game""}",0,"[{'id': 16, 'name': 'Animation'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{1065297: 'Kensho Ono'},{1201162: 'Shunsuke Tada'},7.8,82
{458220: 'Palmer'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{2897867: 'Ryder Allen'},{26473: 'Fisher Stevens'},8.04,841
{23631: 'Machete'},20000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{17647: 'Michelle Rodriguez'},{61847: 'Ethan Maniquis'},6.333,2766
{193756: 'Lone Survivor'},40000000,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{60900: 'Taylor Kitsch'},{36602: 'Peter Berg'},7.429,3563
{990706: 'Moana Reo Māori'},0,[],"[{'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",{60900: 'Taylor Kitsch'},-,6.7,3
{153518: 'The Angry Birds Movie'},73000000,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{54415: 'Josh Gad'},{1281387: 'Clay Kaytis'},6.184,3073
{38258: 'Grizzly II: Revenge'},7500000,"[{'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{87120: 'Deborah Raffin'},{589639: 'André Szöts'},3.8,17
{444090: 'The Ash Lad: In the Hall of the Mountain King'},0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'CZ', 'name': 'Czech Republic'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'NO', 'name': 'Norway'}]",{105563: 'Mads Sjøgård Pettersen'},{225814: 'Mikkel Brænne Sandemose'},6.651,228
{100042: 'Dumb and Dumber To'},40000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{8447: 'Jeff Daniels'},{7396: 'Peter Farrelly'},5.541,2702
{47964: 'A Good Day to Die Hard'},92000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{224181: 'Jai Courtney'},{12028: 'John Moore'},5.297,5633
{819876: 'Crimes of the Future'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GR', 'name': 'Greece'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{121529: 'Léa Seydoux'},{224: 'David Cronenberg'},5.887,216
"{2123: 'Me, Myself & Irene'}",51000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{9137: 'Renée Zellweger'},{7396: 'Peter Farrelly'},6.571,3175
{832277: 'Four to Dinner'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",{1601876: 'Matteo Martari'},{585622: 'Alessio Maria Federici'},6.3,193
{652754: 'Dragon Ball Z Side Story: Plan to Eradicate the Saiyans'},0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{90496: 'Masako Nozawa'},{81853: 'Shigeyasu Yamauchi'},6.4,32
{615982: 'Sijjin 6'},0,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",{1449355: 'Merve Ateş'},{145470: 'Alper Mestçi'},5.8,34
{227719: 'Project Almanac'},12000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1279279: 'Virginia Gardner'},{1099862: 'Dean Israelite'},6.653,2168
{37735: 'Easy A'},8000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{55086: 'Cam Gigandet'},{82511: 'Will Gluck'},6.807,6037
{175112: 'Tinker Bell and the Pirate Fairy'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{110014: 'Christina Hendricks'},{80672: 'Peggy Holmes'},6.863,816
{882093: 'David and the Elves'},0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'PL', 'name': 'Poland'}]",{2218819: 'Cyprian Grabowski'},{1948231: 'Michał Rogalski'},6.1,69
{128748: 'Curse of the Blair Witch'},0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",[],{1099456: 'Rachel Braaten'},{26850: 'Eduardo Sánchez'},6.3,83
{2405: 'Joseph'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{24589: 'Paul Mercurio'},{23946: 'Roger Young'},8.3,134
{64682: 'The Great Gatsby'},105000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",{2219: 'Tobey Maguire'},{6201: 'Baz Luhrmann'},7.384,10653
{652: 'Troy'},175000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'MT', 'name': 'Malta'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{114: 'Orlando Bloom'},{5231: 'Wolfgang Petersen'},7.126,8630
{801526: 'Darlings'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",{1108120: 'Alia Bhatt'},{1714237: 'Jasmeet K Reen'},7.0,11
{569094: 'Spider-Man: Across the Spider-Verse'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{130640: 'Hailee Steinfeld'},{2451598: 'Kemp Powers'},0.0,0
{362585: 'Kizumonogatari Part 3: Reiketsu'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{93801: 'Hiroshi Kamiya'},{1518676: 'Tatsuya Oishi'},8.083,151
{2667: 'The Blair Witch Project'},60000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{26853: 'Michael C. Williams'},{26850: 'Eduardo Sánchez'},6.318,3823
{1735: 'The Mummy: Tomb of the Dragon Emperor'},145000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{1336: 'Jet Li'},{18878: 'Rob Cohen'},5.438,3764
{34813: 'The Losers'},25000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{8691: 'Zoe Saldaña'},{31119: 'Sylvain White'},6.26,1459
{780609: 'Men'},0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{1498158: 'Jessie Buckley'},{2036: 'Alex Garland'},6.204,211
{24831: 'Piranha'},660000,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{92691: 'Heather Menzies'},{4600: 'Joe Dante'},5.932,484
{9016: 'Treasure Planet'},140000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{56618: 'Brian Murray'},{15811: 'John Musker'},7.53,3409
{645488: 'Aquaman: Heroines of Atlantis'},0,"[{'id': 99, 'name': 'Documentary'}]",[],{2227: 'Nicole Kidman'},{2449732: 'Angela King'},7.2,24
{939979: 'Paradise Highway'},0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{81685: 'Frank Grillo'},{91605: 'Anna Gutto'},6.447,19
{317960: 'Viking Quest'},0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1413434: 'Jenny Boyd'},{100234: 'Todor Chapkanov'},4.4,27
{7443: 'Chicken Run'},45000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}]",{53328: 'Julia Sawalha'},{53304: 'Peter Lord'},6.724,4090
{16523: 'Where the Wild Things Are'},100000000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{2229: 'Catherine Keener'},{5953: 'Spike Jonze'},6.466,1546
{18126: 'Hannah Montana: The Movie'},35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{78887: 'Billy Ray Cyrus'},{36804: 'Peter Chelsom'},6.591,1770
{524216: 'The Mortuary Collection'},0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{964948: 'Caitlin Custer'},{1126641: 'Ryan Spindell'},6.843,306
{60747: 'Red Dawn'},65000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{15760: 'Josh Peck'},{8684: 'Dan Bradley'},5.663,1332
{377: 'A Nightmare on Elm Street'},1800000,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{5139: 'Robert Englund'},{5140: 'Wes Craven'},7.306,4071
{206647: 'Spectre'},245000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{27319: 'Christoph Waltz'},{39: 'Sam Mendes'},6.515,9229
{43074: 'Ghostbusters'},144000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{41091: 'Kristen Wiig'},{116805: 'Paul Feig'},5.386,5564
{64688: '21 Jump Street'},42000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{38673: 'Channing Tatum'},{155267: 'Christopher Miller'},6.868,8966
{67395: 'L.E.T.H.A.L. Ladies: Return to Savage Beach'},0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{128672: 'Rodrigo Obregón'},{98136: 'Andy Sidaris'},5.917,66
{83091: 'Saint Seiya: The Heated Battle of the Gods'},0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{40327: 'Toru Furuya'},{81853: 'Shigeyasu Yamauchi'},7.4,125
{278927: 'The Jungle Book'},175000000,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{1532: 'Bill Murray'},{15277: 'Jon Favreau'},6.856,7199
"{424: ""Schindler's List""}",22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{2282: 'Ben Kingsley'},{488: 'Steven Spielberg'},8.617,13021
{162: 'Edward Scissorhands'},20000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1920: 'Winona Ryder'},{510: 'Tim Burton'},7.711,11084
{15070: 'Undisputed'},20000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{10182: 'Ving Rhames'},{1723: 'Walter Hill'},6.5,553
{189: 'Sin City: A Dame to Kill For'},65000000,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{56731: 'Jessica Alba'},{2293: 'Frank Miller'},6.353,3254
{10402: 'Deuce Bigalow: Male Gigolo'},17000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{4520: 'William Forsythe'},{64151: 'Mike Mitchell'},5.902,1105
{1267: 'Meet the Robinsons'},150000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{124665: 'Wesley Singerman'},{16842: 'Stephen J. Anderson'},6.882,2313
{750209: 'Dangerous Lesson'},0,"[{'id': 18, 'name': 'Drama'}]",[],{2349944: 'Yoo Jung'},{2507991: 'Richard Kim'},6.7,3
{653349: 'Vacation Friends'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1488961: 'Lil Rel Howery'},{67539: 'Clay Tarver'},7.152,475
{539140: 'Cencoroll Connect'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{119143: 'Kana Hanazawa'},{119137: 'Atsuya Uki'},7.0,11
{13283: 'Barbie as the Island Princess'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{74358: 'Kelly Sheridan'},{440763: 'Greg Richardson'},7.232,579
{619432: 'Hidden Leaf Village Grand Sports Festival!'},0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{82055: 'Junko Takeuchi'},{1067794: 'Hayato Date'},7.2,12
{818192: 'Ida Red'},12400000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{2299: 'Josh Hartnett'},{1504645: 'John Swab'},6.1,41
{49520: 'The Change-Up'},52000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{10859: 'Ryan Reynolds'},{42994: 'David Dobkin'},6.113,2318
{785752: 'Intrusion'},0,"[{'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{76792: 'Freida Pinto'},{108926: 'Adam Salky'},6.043,494
{1924: 'Superman'},55000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'PA', 'name': 'Panama'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{20011: 'Margot Kidder'},{7187: 'Richard Donner'},7.103,3078
"{429: 'The Good, the Bad and the Ugly'}",1200000,"[{'id': 37, 'name': 'Western'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",{3265: 'Eli Wallach'},{4385: 'Sergio Leone'},8.489,6783
{215: 'Saw II'},4000000,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{2680: 'Donnie Wahlberg'},{2675: 'Darren Lynn Bousman'},6.553,4284
{393345: 'Cult of Chucky'},6500000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1370: 'Brad Dourif'},{65677: 'Don Mancini'},5.8,931
{287948: 'The Transporter Refueled'},25000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'MC', 'name': 'Monaco'}]",{56614: 'Ray Stevenson'},{928490: 'Camille Delamarre'},5.5,1279
{10521: 'Bride Wars'},30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1813: 'Anne Hathaway'},{17046: 'Gary Winick'},6.246,2660
