title,budget,genres,country,charactor,director,vote_score,vote_count,vote_weight
"요리사, 도둑, 그의 아내 그리고 그녀의 정부",2300000,범죄,France,Michael Gambon,Peter Greenaway,7.398,463,4.742839608099278
캣 피플,18000000,공포,United States of America,Malcolm McDowell,Paul Schrader,6.05,370,4.342349022147994
스틸 더 머니: 314 비밀금고,6700000,범죄,Argentina,Rodrigo de la Serna,Daniel Calparsoro,6.2,319,4.320680621107999
불과 얼음,1200000,애니메이션,United States of America,Randy Norton,Ralph Bakshi,6.597,196,4.229833685854802
임모르텔,24665810,드라마,United Kingdom,Linda Hardy,Enki Bilal,5.7,334,4.244659437946284
25살의 키스,25000000,로맨스,United States of America,David Arquette,Raja Gosnell,6.179,1258,4.952789738878219
쿼런틴,12000000,공포,United States of America,Jennifer Carpenter,John Erick Dowdle,5.8,1042,4.692412970806655
피노키오,40000000,코미디,Italy,Jennifer Carpenter,Roberto Benigni,5.9,679,4.538491669849102
애프터 쇼크,2000000,공포,Chile,Andrea Osvárt,Nicolás López,5.093,263,4.094813857902643
베스트 엑조틱 메리골드 호텔,10000000,드라마,United Arab Emirates,Maggie Smith,John Madden,6.946,1135,5.226766614270137
로빈슨 가족,5000000,모험,United States of America,Dorothy McGuire,Ken Annakin,6.9,251,4.348166506822237
홈즈 & 왓슨,42000000,미스터리,United States of America,John C. Reilly,Etan Cohen,4.336,680,4.049455180883018
"투명소년, 미켈레",8000000,코미디,France,Valeria Golino,Gabriele Salvatores,6.242,887,4.785049985880676
사하라,130000000,액션,Germany,Penélope Cruz,Breck Eisner,5.848,1191,4.775231956380575
동상이몽 시스터즈,19000000,코미디,United States of America,Tika Sumpter,Tyler Perry,6.2,253,4.249597950799629
초콜렛,25000000,코미디,United Kingdom,Alfred Molina,Lasse Hallström,6.954,2836,5.907714867194612
솔로이스트,60000000,드라마,France,Jamie Foxx,Joe Wright,6.702,647,4.76071644939174
히든카드,30000000,범죄,United States of America,Gemma Arterton,Brad Furman,5.644,1085,4.645212142777618
필사의 도전,27000000,드라마,United States of America,Scott Glenn,Philip Kaufman,7.455,683,5.029314612724604
도라에몽: 진구의 달 탐사기,65000000,애니메이션,Japan,Megumi Oohara,Shinnosuke Yakuwa,7.6,38,4.010283888263858
커리지 언더 파이어,46000000,드라마,United States of America,Meg Ryan,Edward Zwick,6.462,713,4.74121693351362
심령의 공포,9000000,공포,United States of America,Ron Silver,Sidney J. Furie,6.585,351,4.426638001433158
비정의 거리,5500000,범죄,United States of America,Tuesday Weld,Michael Mann,7.168,460,4.684556355503238
카피캣,20000000,스릴러,United States of America,Holly Hunter,Jon Amiel,6.511,742,4.779830621950142
코드 네임 콘돌,7800000,스릴러,United States of America,Faye Dunaway,Sydney Pollack,7.322,851,5.154939680423832
크로커다일 던디 3,21150000,모험,Australia,Linda Kozlowski,Simon Wincer,5.249,500,4.2527352453129
프렌즈 : 하얀 거짓말,25000000,코미디,France,Marion Cotillard,Guillaume Canet,7.12,1316,5.419137182990777
북 오브 헨리,10000000,드라마,United States of America,Jaeden Martell,Colin Trevorrow,7.5,1154,5.480733496819887
더 워드,10000000,공포,United States of America,Mamie Gummer,John Carpenter,5.8,1020,4.682712538813469
온 더 로드,25000000,모험,Brazil,Sam Riley,Walter Salles,5.6,726,4.469143975023727
아머드,20000000,액션,United States of America,Matt Dillon,Nimród Antal,5.7,536,4.389623599439458
마니,2135000,범죄,United States of America,Sean Connery,Alfred Hitchcock,7.219,860,5.125569704020787
데이곤,4800000,판타지,Spain,Francisco Rabal,Stuart Gordon,6.299,276,4.290426937486296
어썰트 13,30000000,액션,United States of America,Laurence Fishburne,Jean-François Richet,6.15,861,4.735285588418747
프린스 오브 다크니스,3000000,공포,United States of America,Lisa Blount,John Carpenter,6.825,743,4.884993644085762
플루토 내쉬,100000000,액션,United States of America,Randy Quaid,Ron Underwood,4.416,391,4.022087649110066
알파 앤 오메가,20000000,애니메이션,United States of America,Justin Long,Anthony Bell,5.847,435,4.354125361628099
딜레마,70000000,코미디,United States of America,Kevin James,Ron Howard,5.303,711,4.36558703856943
자이언트,5400000,드라마,United States of America,Rock Hudson,George Stevens,7.626,530,4.89058660903971
리크루트,46000000,액션,United States of America,Al Pacino,Roger Donaldson,6.336,1434,5.103493727092481
조는 못말려,17700000,미스터리,United States of America,Brittany Daniel,Dennie Gordon,5.5,597,4.370730276909855
크레들 베이,15000000,미스터리,Australia,Katie Holmes,David Nutter,5.7,269,4.190939792279236
컨피던스,15000000,액션,Canada,Rachel Weisz,James Foley,6.283,345,4.36286885470889
잃어버린 아이들의 도시,18000000,판타지,Spain,Dominique Pinon,Marc Caro,7.346,836,5.1495950845765
루비 스팍스,8000000,코미디,United States of America,Zoe Kazan,Valerie Faris,7.107,1352,5.434487381381885
이중 배상,927262,범죄,United States of America,Barbara Stanwyck,Billy Wilder,8.149,1402,5.96819194959873
틴 컵,45000000,코미디,United States of America,Rene Russo,Ron Shelton,6.017,420,4.379757363696105
크리프트 스토리: 데몬 나이트,13000000,공포,United States of America,William Sadler,Ernest R. Dickerson,6.817,372,4.497256968911031
록 스타,57000000,음악,United States of America,Mark Wahlberg,Stephen Herek,6.717,608,4.729006009628547
나쁜 산타,23000000,드라마,United States of America,Tony Cox,Terry Zwigoff,6.5,1734,5.306264901217584
드롭 데드 고저스,10000000,코미디,United States of America,Ellen Barkin,Michael Patrick Jann,6.539,280,4.332885622266268
슈퍼쿨,10000000,코미디,Finland,Jake Short,Teppo Airaksinen,6.1,16,3.941996241876652
빅 미라클,40000000,모험,United Kingdom,John Krasinski,Ken Kwapis,6.641,409,4.504540988140471
최후의 스타화이터,15000000,모험,United States of America,Catherine Mary Stewart,Nick Castle,6.606,540,4.632977840740831
도미노,7800000,스릴러,Belgium,Carice van Houten,Brian De Palma,4.7,223,4.020428539763739
두 여인,20000000,코미디,United States of America,Barbara Hershey,Garry Marshall,6.675,206,4.253238302856479
산타 클로스,22000000,판타지,United States of America,Judge Reinhold,John Pasquin,6.407,1604,5.207956327316795
슈퍼맨 2: 리처드 도너 감독판,54000000,SF,United Kingdom,Gene Hackman,Richard Donner,7.5,205,4.351475790232481
동키호테,18000000,가족,Italy,David Fernández,José Pozo,5.4,59,3.975198120887821
어느 멋진 순간,35000000,코미디,United Kingdom,Marion Cotillard,Ridley Scott,6.678,1240,5.171201547461281
나이트 크리프스,5000000,공포,United States of America,Steve Marshall,Fred Dekker,6.751,380,4.493772855306771
사랑은 언제나 어려워,25000000,코미디,United States of America,Heather Graham,J.B. Rogers,4.8,132,3.99047609855996
데저트 하츠,350000,드라마,United States of America,Patricia Charbonneau,Donna Deitch,7.2,100,4.12496299863149
빅 웨딩,35000000,코미디,United States of America,Diane Keaton,Justin Zackham,5.904,1012,4.721175782623889
쇼츠,40000000,가족,United Arab Emirates,Jake Short,Robert Rodriguez,5.9,253,4.2061007827435954
고,6500000,범죄,United States of America,Katie Holmes,Doug Liman,6.9,504,4.671629882605304
레이징 헬렌,50000000,드라마,United States of America,John Corbett,Garry Marshall,6.1,589,4.536215896873755
Rocketry: The Nambi Effect,7900000,드라마,India,Suriya,R. Madhavan,7.727,11,3.94672495732956
미라클,28000000,드라마,United States of America,Patricia Clarkson,Gavin O'Connor,7.093,481,4.692705263667044
무슨 일인가 일어나고 있어,153000,로맨스,India,Kajol,Karan Johar,7.7,315,4.578012030773017
더 울버린,120000000,액션,United States of America,Tao Okamoto,James Mangold,6.385,8360,6.011535937006423
투 윅스 노티스,60000000,코미디,Australia,Hugh Grant,Marc Lawrence,6.345,1736,5.223644892219823
운전면허,8000000,코미디,United States of America,Corey Feldman,Greg Beeman,6.531,288,4.341506645896489
업 포 러브,10000000,코미디,France,Virginie Efira,Laurent Tirard,6.045,651,4.5647512644346495
올리버 트위스트,50000000,범죄,Czech Republic,Ben Kingsley,Roman Polanski,6.731,1005,5.050721081971824
베이컨시2,3000000,범죄,United States of America,Joe Reegan,Eric Bross,5.3,198,4.080673662114011
미시시피 버닝,15000000,드라마,United States of America,Willem Dafoe,Alan Parker,7.685,1291,5.665960016731322
허리케인: 배틀 오브 브리튼,10000000,전쟁,United Kingdom,Milo Gibson,David Blair,5.862,130,4.074598108287863
사랑할 때 버려야 할 아까운 것들,80000000,드라마,United States of America,Diane Keaton,Nancy Meyers,6.623,1329,5.192829103039665
알리사 밀라노의 뱀파이어,500000,공포,United States of America,Martin Kemp,Anne Goursaud,4.985,97,3.983938199835805
위험한 게임,12000000,스릴러,United States of America,Dabney Coleman,John Badham,7.1,1435,5.478483327722303
검찰 측 증인,3000000,드라마,United States of America,Tyrone Power,Billy Wilder,8.232,1015,5.665142273022816
4계절의 사나이,3900000,드라마,United Kingdom,Wendy Hiller,Fred Zinnemann,7.352,327,4.536046878204267
환상특급,10000000,판타지,United States of America,Albert Brooks,George Miller,6.486,554,4.613985266544191
바운티호의 반란,25000000,액션,United States of America,Anthony Hopkins,Roger Donaldson,6.706,405,4.5139135317317445
다만 악에서 구하소서,12000000,액션,South Korea,Lee Jung-jae,Won-chan Hong,6.774,117,4.126475564190116
스피크,1000000,드라마,United States of America,Elizabeth Perkins,Jessica Sharzer,6.851,363,4.492655374345206
남주기 아까운 그녀,40000000,코미디,United Kingdom,Michelle Monaghan,Paul Weiland,6.421,1425,5.14121558589623
홀리 마운틴,750000,드라마,Mexico,Horacio Salinas,Alejandro Jodorowsky,7.6,693,5.086406242784106
행복한 상상,55000000,코미디,United States of America,Thomas Haden Church,Karey Kirkpatrick,5.9,474,4.39651936176654
카게무샤,6000000,액션,Japan,Tsutomu Yamazaki,Akira Kurosawa,7.851,493,4.895480811751969
메이저 무비 스타,30000000,코미디,United States of America,Vivica A. Fox,Steve Miner,6.3,219,4.2236393322069
검은 백조,1493800,액션,United States of America,Maureen O'Hara,Henry King,6.6,60,4.022509708825659
착한 독일인,32000000,드라마,United States of America,Cate Blanchett,Steven Soderbergh,5.8,246,4.185123493741026
시크릿 레터,10000000,드라마,Italy,Olga Kurylenko,Giuseppe Tornatore,6.3,347,4.368164979656547
하워드 덕,37000000,코미디,United States of America,Jeffrey Jones,Willard Huyck,5.409,794,4.436441563093368
더 몬스터,2700000,공포,Canada,Ella Ballentine,Bryan Bertino,5.477,472,4.293327391071319
더 프린스,18000000,스릴러,United States of America,Jason Patric,Brian A. Miller,4.9,424,4.135982119991556
포 유어 컨시더레이션,12000000,코미디,United States of America,Harry Shearer,Christopher Guest,5.8,127,4.066422267316937
아메리칸 크라임,2000000,범죄,United States of America,Catherine Keener,Tommy O'Haver,7.323,523,4.802436694291876
아이언 이글,18000000,액션,Canada,Jason Gedrick,Sidney J. Furie,5.421,229,4.1187389469830125
아틱,2000000,드라마,Iceland,Mads Mikkelsen,Joe Penna,6.441,953,4.901946745037765
인사이드 르윈,11000000,드라마,United States of America,Carey Mulligan,Ethan Coen,7.2,2240,5.888275670395098
백조공주: 왕가의 비밀,30000000,가족,India,Yuri Lowenthal,Richard Rich,6.1,32,3.964653323695269
버닝,7280000,미스터리,South Korea,Steven Yeun,Lee Chang-dong,7.423,1189,5.472945682413338
야마카시,15000000,액션,France,Williams Belle,Julien Seri,5.999,470,4.417170377068865
점원들,27575,코미디,United States of America,Jeff Anderson,Kevin Smith,7.424,1997,5.925128968018729
아브라함 링컨 VS 좀비,150000,공포,United States of America,Baby Norman,Richard Schenkman,3.9,105,3.9176135871633937
공포의 휴가길 2,700000,공포,United Kingdom,Kevin Spirtas,Wes Craven,4.6,160,3.984826181455907
에어 버디즈,9000000,모험,United States of America,Dominic Scott Kay,Robert Vince,5.857,272,4.217715730733118
나의 소녀시대,2700000,로맨스,Taiwan,Darren Wang,Frankie Chen,7.3,123,4.176374066582048
우리의 20세기,7000000,드라마,United States of America,Lucas Jade Zumann,Mike Mills,7.345,977,5.274634957891165
잡스,12000000,드라마,United States of America,Dermot Mulroney,Joshua Michael Stern,6.123,2153,5.22080234428065
인 더 컷,12000000,드라마,Australia,Mark Ruffalo,Jane Campion,5.2,328,4.149748654710796
아바타 4,250000000,액션,United States of America,Zoe Saldaña,James Cameron,0.0,0,0.0
분노의 질주: 더 맥시멈,160000000,액션,Japan,Paul Walker,Justin Lin,6.8,9382,6.404696999714977
세션: 이 남자가 사랑하는 법,1000000,드라마,United States of America,Helen Hunt,Ben Lewin,6.936,450,4.618007256385242
몽골,18000000,역사,Germany,Sun Honglei,Sergei Bodrov,6.723,486,4.607860209862573
삼나무에 내리는 눈,35000000,드라마,United States of America,Youki Kudoh,Scott Hicks,6.2,108,4.0728362675133685
테일 오브 테일즈,12000000,로맨스,United Kingdom,Vincent Cassel,Matteo Garrone,6.4,1442,5.138309711367476
페이지마스터,27000000,가족,United States of America,Christopher Lloyd,Pixote Hunt,6.4,633,4.657963502070993
미키의 크리스마스 캐롤,3000000,가족,United States of America,Wayne Allwine,Burny Mattinson,7.648,721,5.133849268329916
3인의 탈주자,15000000,코미디,United States of America,Martin Short,Francis Veber,6.703,225,4.283707297766168
세상에서 가장 빠른 인디언,25000000,드라마,New Zealand,Walton Goggins,Roger Donaldson,7.626,560,4.930579179149811
란,11500005,액션,Japan,Akira Terao,Akira Kurosawa,8.075,1157,5.734167889077055
사이코패스,2000000,범죄,United States of America,Alexandra Daddario,Stevan Mena,5.2,130,4.02153823117176
헤더스,3000000,코미디,United States of America,Christian Slater,Michael Lehmann,7.337,1343,5.538135876073789
리버 와일드,45000000,모험,United States of America,David Strathairn,Curtis Hanson,6.421,711,4.726421910230512
조브레이커,3000000,코미디,United States of America,Rebecca Gayheart,Darren Stein,6.252,423,4.434232523920748
남아있는 나날,11500000,드라마,United Kingdom,Emma Thompson,James Ivory,7.393,985,5.300409861512941
킬링,320000,범죄,United States of America,Coleen Gray,Stanley Kubrick,7.688,1146,5.556282515523899
황후화,45000000,액션,China,Gong Li,Zhang Yimou,6.766,593,4.72864009529925
찰리 윌슨의 전쟁,75000000,코미디,United States of America,Amy Adams,Mike Nichols,6.557,1185,5.086680110792171
새크라멘트,4000000,공포,United States of America,AJ Bowen,Ti West,5.828,335,4.26892696276337
LOL,11000000,드라마,United States of America,Demi Moore,Lisa Azuelos,6.142,2456,5.301864820805483
헬베이비,2500000,코미디,United States of America,Leslie Bibb,Ben Garant,5.2,180,4.056780552461067
어바웃 어 보이,27000000,드라마,United Kingdom,Nicholas Hoult,Paul Weitz,6.648,1876,5.439033960823696
투스카니의 태양,18000000,로맨스,Italy,Sandra Oh,Audrey Wells,6.838,697,4.8483643856580905
피아니스트의 전설,9000000,드라마,Italy,Pruitt Taylor Vince,Giuseppe Tornatore,8.279,1876,6.347528447912495
에어 버드: 골든 리시버,11000000,코미디,Canada,Gregory Harrison,Richard Martin,5.0,134,4.007954619956515
Bratz,20000000,코미디,United States of America,Janel Parrish,Sean McNamara,5.751,365,4.278979618852524
화니와 알렉산더,6000000,판타지,Sweden,Pernilla Allwin,Ingmar Bergman,7.796,597,5.026905764002459
배트맨,1377800,가족,United States of America,Burt Ward,Leslie H. Martinson,6.3,671,4.657546193877555
