title,budget,genres,country,main_charactor,director,vote_average,vote_count
{614560: 'Mank'},25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{71070: 'Amanda Seyfried'},{7467: 'David Fincher'},6.798,1261
{57157: 'Young Adult'},12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{10872: 'Patton Oswalt'},{52443: 'Jason Reitman'},5.753,1035
{152603: 'Only Lovers Left Alive'},7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GR', 'name': 'Greece'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{3063: 'Tilda Swinton'},{4429: 'Jim Jarmusch'},7.276,1808
{59722: '2012: Ice Age'},250000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{162096: 'Julie McCullough'},{1362796: 'Travis Fort'},4.5,238
{47166: 'Ferdinand the Bull'},66260,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{45582: 'Don Wilson'},{5452: 'Dick Rickard'},6.537,123
{3040: 'Night Watch'},10000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",{23442: 'Vladimir Menshov'},{23430: 'Timur Bekmambetov'},6.281,587
{9587: 'Little Women'},18000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{17187: 'Trini Alvarado'},{58094: 'Gillian Armstrong'},7.315,1011
{370964: 'I Am Dragon'},18000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",{1378374: 'Mariya Poezzhaeva'},{1556646: 'Indar Dzhendubaev'},7.216,301
{403300: 'A Hidden Life'},9000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{1420605: 'Valerie Pachner'},{30715: 'Terrence Malick'},7.1,502
{542: 'The Crime of Padre Amaro'},1800000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{7351: 'Ana Claudia Talancón'},{7348: 'Carlos Carrera'},6.5,213
{30923: 'Alice in Wonderland'},21000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{1923: 'Robbie Coltrane'},{107395: 'Nick Willing'},6.3,297
{10808: 'Dr. Dolittle 2'},70000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{31029: 'Kristen Wilson'},{52112: 'Steve Carr'},5.303,1419
{9042: 'The Cave'},30000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{17286: 'Lena Headey'},{44179: 'Bruce Hunt'},5.315,737
{347413: 'Little Witch Academia: The Enchanted Parade'},625000,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{23988: 'Fumiko Orikasa'},{109197: 'Yoh Yoshinari'},7.3,83
{11571: 'Journey to the Center of the Earth'},3440000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{2091: 'James Mason'},{39743: 'Henry Levin'},7.0,351
{2039: 'Moonstruck'},15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{2963: 'Nicolas Cage'},{13563: 'Norman Jewison'},6.9,695
{5375: 'Fred Claus'},100000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{13242: 'Paul Giamatti'},{42994: 'David Dobkin'},5.761,700
"{9494: ""Look Who's Talking""}",7500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{8891: 'John Travolta'},{57434: 'Amy Heckerling'},6.297,1944
{34806: 'The Back-Up Plan'},35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","{41297: ""Alex O'Loughlin""}",{113225: 'Alan Poul'},6.154,1237
{23514: 'The Rum Diary'},45000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{55085: 'Amber Heard'},{8966: 'Bruce Robinson'},5.9,994
"{263341: 'Crouching Tiger, Hidden Dragon: Sword of Destiny'}",20000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",{1341: 'Donnie Yen'},{18899: 'Yuen Woo-ping'},6.1,525
{595: 'To Kill a Mockingbird'},2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{8490: 'John Megna'},{8482: 'Robert Mulligan'},8.044,2096
{10199: 'The Tale of Despereaux'},60000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{4483: 'Dustin Hoffman'},{58897: 'Sam Fell'},6.019,746
{811631: 'Infinite Storm'},4749917,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{1371049: 'Billy Howle'},{932317: 'Małgorzata Szumowska'},5.953,64
{1997: 'Two Brothers'},74500000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{13687: 'Jean-Claude Dreyfus'},{2352: 'Jean-Jacques Annaud'},7.139,726
{13374: 'Ice Princess'},25000000,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",{3234: 'Joan Cusack'},{125544: 'Tim Fywell'},6.382,785
{18032: 'The Secret of Moonacre'},32000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'NZ', 'name': 'New Zealand'}]",{45589: 'Dakota Blue Richards'},{36697: 'Gábor Csupó'},6.5,384
{26505: 'Arthur and the Revenge of Maltazard'},87000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",{12021: 'Mia Farrow'},{59: 'Luc Besson'},5.727,1481
{10780: 'Overboard'},1880006,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{6856: 'Kurt Russell'},{1201: 'Garry Marshall'},6.833,667
"{8491: ""Weekend at Bernie's""}",6500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{55265: 'Jonathan Silverman'},{16544: 'Ted Kotcheff'},6.429,800
{201: 'Star Trek: Nemesis'},60000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{2388: 'Jonathan Frakes'},{2523: 'Stuart Baird'},6.287,1131
{62046: 'Flypaper'},5000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{15852: 'Ashley Judd'},{18898: 'Rob Minkoff'},6.394,638
{9008: 'The Insider'},90000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{934: 'Russell Crowe'},{638: 'Michael Mann'},7.474,1459
{932355: 'Copenhagen Does Not Exist'},2425000,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",{1919251: 'Angela Bundalovic'},{2122882: 'Martin Skovbjerg'},0.0,0
{11820: 'Mona Lisa Smile'},65000000,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{205: 'Kirsten Dunst'},{10723: 'Mike Newell'},6.911,1429
{239573: 'Unfinished Business'},35000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{54697: 'Dave Franco'},{1375201: 'Ken Scott'},5.392,689
{1969: 'Bandidas'},35000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}]",{3136: 'Salma Hayek'},{20308: 'Espen Sandberg'},6.017,939
{4836: 'Layer Cake'},6500000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{23459: 'Sienna Miller'},{957: 'Matthew Vaughn'},6.944,1635
{12192: 'Pathology'},8000000,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{24967: 'Alyssa Milano'},{73588: 'Marc Schölermann'},5.625,367
{1654: 'The Dirty Dozen'},5400000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{7502: 'Ernest Borgnine'},{18392: 'Robert Aldrich'},7.631,937
"{413362: 'Roman J. Israel, Esq.'}",22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{72466: 'Colin Farrell'},{57113: 'Dan Gilroy'},6.299,1032
{4437: '2010'},28000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{12074: 'John Lithgow'},{37710: 'Peter Hyams'},6.677,747
{25132: 'Shorts'},40000000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'AE', 'name': 'United Arab Emirates'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{93219: 'Jake Short'},{2294: 'Robert Rodriguez'},5.9,253
"{1648: ""Bill & Ted's Excellent Adventure""}",10000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{18355: 'Alex Winter'},{18356: 'Stephen Herek'},6.873,1451
{225728: 'Macbeth'},15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{8293: 'Marion Cotillard'},{549310: 'Justin Kurzel'},6.482,1281
{2046: 'The Gift'},10000000,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1771: 'Giovanni Ribisi'},{7623: 'Sam Raimi'},6.431,932
{1362: 'The Hobbit'},3000000,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10770, 'name': 'TV Movie'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{16420: 'Richard Boone'},"{16411: 'Arthur Rankin, Jr.'}",6.3,211
{3573: 'Emma'},6000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{3051: 'Toni Collette'},{32983: 'Douglas McGrath'},6.744,501
{2619: 'Splash'},8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{589: 'Daryl Hannah'},{6159: 'Ron Howard'},6.25,1081
{864: 'Cool Runnings'},14000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{12975: 'Doug E. Doug'},{12962: 'Jon Turteltaub'},7.002,1638
{12795: 'Another Gay Movie'},500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{53814: 'Jonah Blechman'},{40440: 'Todd Stephens'},6.0,150
{12703: 'The Brown Bunny'},10000000,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{2838: 'Chloë Sevigny'},{22461: 'Vincent Gallo'},5.416,172
{26127: 'Joshua Tree'},9000000,"[{'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{158011: 'Kristian Alfonso'},{15358: 'Vic Armstrong'},6.0,113
{12184: 'The Other Boleyn Girl'},35000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{1245: 'Scarlett Johansson'},{71570: 'Justin Chadwick'},6.637,1728
{11881: 'Miracle on 34th Street'},630000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{70820: 'John Payne'},{24939: 'George Seaton'},7.372,535
"{37725: ""It's a Boy Girl Thing""}",15500000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{19664: 'Samaire Armstrong'},{42274: 'Nick Hurran'},6.502,909
{6877: 'Failure to Launch'},50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{520: 'Sarah Jessica Parker'},{46076: 'Tom Dey'},5.762,1397
"{22897: ""It's Complicated""}",85000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{67773: 'Steve Martin'},{17698: 'Nancy Meyers'},6.5,1174
{106021: 'Erased'},12000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{60458: 'Liana Liberato'},{113500: 'Philipp Stölzl'},6.028,598
{4806: 'Runaway Bride'},70000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1205: 'Richard Gere'},{1201: 'Garry Marshall'},6.057,1649
{11172: 'Music and Lyrics'},40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{3291: 'Hugh Grant'},{18323: 'Marc Lawrence'},6.399,1436
{898: 'Birdman of Alcatraz'},2650000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{9857: 'Karl Malden'},{13776: 'John Frankenheimer'},7.5,223
{11653: 'The Myth'},15000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",{70688: 'Kim Hee-seon'},{44916: 'Stanley Tong'},6.3,281
{380111: 'Flight Crew'},10000000,"[{'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",{86151: 'Vladimir Mashkov'},{93550: 'Nikolay Lebedev'},6.9,204
{10134: 'Cyborg'},500000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{63933: 'Deborah Richter'},{63937: 'Albert Pyun'},5.583,528
{323661: 'Mune: Guardian of the Moon'},17000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",{78423: 'Omar Sy'},{1423326: 'Alexandre Heboyan'},7.305,463
{10546: 'The Crow: City of Angels'},13000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{18658: 'Mia Kirshner'},{65602: 'Tim Pope'},5.501,405
{103731: 'Mud'},10000000,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{368: 'Reese Witherspoon'},{71872: 'Jeff Nichols'},7.047,2360
{192145: 'Third Person'},28000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{18973: 'Mila Kunis'},{455: 'Paul Haggis'},5.911,514
{470: '21 Grams'},20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1121: 'Benicio del Toro'},{223: 'Alejandro González Iñárritu'},7.361,2593
{9942: 'Major League'},11000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{6952: 'Charlie Sheen'},{12920: 'David S. Ward'},6.894,614
{11615: 'The Life of David Gale'},50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{350: 'Laura Linney'},{9168: 'Alan Parker'},7.426,1651
{297725: 'The Man Who Killed Don Quixote'},19116000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'PT', 'name': 'Portugal'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",{378: 'Jonathan Pryce'},{280: 'Terry Gilliam'},6.817,875
{247182: 'El Niño'},7013004,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}]",{1271594: 'Jesús Castro'},{74943: 'Daniel Monzón'},6.5,213
{19898: 'Pandorum'},33000000,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{6065: 'Dennis Quaid'},{54559: 'Christian Alvart'},6.54,1922
{38985: 'Sorcerer'},12000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}]",{32364: 'Bruno Cremer'},{15175: 'William Friedkin'},7.4,339
{9425: 'Soldier'},75000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{58319: 'Jason Scott Lee'},{4014: 'Paul W. S. Anderson'},6.372,640
{146238: 'Runner Runner'},30000000,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{59620: 'Gemma Arterton'},{144221: 'Brad Furman'},5.644,1085
{154: 'Star Trek II: The Wrath of Khan'},12000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1749: 'Leonard Nimoy'},{1788: 'Nicholas Meyer'},7.472,1532
{20156: 'Exotica'},2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",{18658: 'Mia Kirshner'},{56205: 'Atom Egoyan'},6.7,216
{93: 'Anatomy of a Murder'},2000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{855: 'Lee Remick'},{834: 'Otto Preminger'},7.868,736
{454615: 'Black Water'},4000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",{16644: 'Dolph Lundgren'},{1206703: 'Pasha Patriki'},5.7,202
