0,1,2,3,4,5,6
{785537: 'Last Summer'},0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'TR', 'name': 'Turkey'}]",{1954622: 'Ece Çeşmioğlu'},{145509: 'Ozan Açıktan'},5.9
{227973: 'The Peanuts Movie'},99000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{94011: 'Bill Melendez'},{71729: 'Steve Martino'},6.8
{447200: 'Skyscraper'},125000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{9206: 'Neve Campbell'},{57633: 'Rawson Marshall Thurber'},6.337
{36648: 'Blade: Trinity'},65000000,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{10860: 'Jessica Biel'},{3893: 'David S. Goyer'},5.857
{22683: 'Gifted Hands: The Ben Carson Story'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{55314: 'Kimberly Elise'},{52038: 'Thomas Carter'},7.8
{11690: 'Bloodsport'},1500000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{58123: 'Bolo Yeung'},{70250: 'Newt Arnold'},7.0
"{9600: ""Big Momma's House""}",30000000,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{9781: 'Nia Long'},{1215: 'Raja Gosnell'},5.806
{1992: 'Planet Terror'},0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{6862: 'Freddy Rodríguez'},{2294: 'Robert Rodriguez'},6.632
{42310: 'Purple Hearts'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{36169: 'Cheryl Ladd'},{64508: 'Sidney J. Furie'},5.6
{58431: 'Pride and Prejudice and Zombies'},28000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{32987: 'Sam Riley'},{58552: 'Burr Steers'},6.133
{603768: 'Super Me'},0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",{1473995: 'Darren Wang'},{2317843: 'Zhang Chong'},7.7
{283378: 'Fallen'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{225692: 'Jeremy Irvine'},{33433: 'Scott Hicks'},6.1
{94365: 'The Human Centipede 3 (Final Sequence)'},0,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{132398: 'Bree Olson'},{118639: 'Tom Six'},3.7
{840526: 'Show Me the Ghost'},0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",{2381047: 'Kim Hyun-mok'},{1180430: 'Kim Eun-kyung'},7.7
{350312: 'Bāhubali 2: The Conclusion'},31000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",{215910: 'Rana Daggubati'},{147021: 'S. S. Rajamouli'},7.3
{923632: 'The Tinder Swindler'},0,"[{'id': 99, 'name': 'Documentary'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{2172262: 'Kristoffer Kumar'},{2489434: 'Felicity Morris'},7.052
{77321: 'Daughters of Eve'},0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",{142965: 'Maria Isabel Lopez'},{443999: 'Elwood Perez'},5.4
{2309: 'Inkheart'},60000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{7055: 'Sienna Guillory'},{1978: 'Iain Softley'},6.297
{602147: 'Inheritance'},0,"[{'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{11108: 'Simon Pegg'},{1585062: 'Vaughn Stein'},6.3
{41498: 'One Piece: Strong World'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{84507: 'Kazuya Nakai'},{560352: 'Munehisa Sakai'},7.5
{440471: 'Escape Plan 2: Hades'},20000000,"[{'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{543530: 'Dave Bautista'},{30058: 'Steven C. Miller'},5.1
"{54989: 'Love, Strange Love'}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",{213255: 'Vera Fischer'},{570953: 'Walter Hugo Khouri'},5.8
{44214: 'Black Swan'},13000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{18973: 'Mila Kunis'},{6431: 'Darren Aronofsky'},7.65
{308266: 'War Dogs'},40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{21007: 'Jonah Hill'},{57130: 'Todd Phillips'},6.88
{515454: 'Come True'},0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",{138558: 'Landon Liboiron'},{1412121: 'Anthony Scott Burns'},6.1
{709629: 'War of Likes'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{947296: 'Ludwika Paleta'},{102329: 'María Ripoll'},7.8
{8909: 'Wanted'},75000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{11701: 'Angelina Jolie'},{23430: 'Timur Bekmambetov'},6.492
{10281: 'Friday the 13th Part VII: The New Blood'},2800000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{64719: 'Lar Park Lincoln'},{64722: 'John Carl Buechler'},5.5
{470878: 'I Can Only Imagine'},7000000,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{6065: 'Dennis Quaid'},{909318: 'Andrew Erwin'},7.5
{395991: 'Only the Brave'},38000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{996701: 'Miles Teller'},{86270: 'Joseph Kosinski'},7.4
{360249: 'The Last King'},5233963,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'HU', 'name': 'Hungary'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'NO', 'name': 'Norway'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",{571418: 'Kristofer Hivju'},{22558: 'Nils Gaup'},5.7
{157544: 'The Vatican Tapes'},13000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{454: 'Michael Peña'},{20193: 'Mark Neveldine'},5.3
{2501: 'The Bourne Identity'},60000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]",{679: 'Franka Potente'},{11694: 'Doug Liman'},7.445
{65364: 'Sexual Predator'},1000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{87295: 'Richard Grieco'},{240976: 'Robert Angelo'},4.8
{990493: 'Ang Babaeng Nawawala sa Sarili'},0,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",{3295426: 'Ayanna Misola'},{1495470: 'Roman Perez Jr.'},4.0
{437109: 'The Villainess'},125000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",{25004: 'Shin Ha-kyun'},{548646: 'Jung Byung-gil'},6.9
{334298: 'Monster Hunt'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",{1094210: 'Jing Boran'},{12099: 'Raman Hui'},6.405
{327833: 'Skin Trade'},10000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'TH', 'name': 'Thailand'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{57207: 'Tony Jaa'},{49605: 'Ekachai Uekrongtham'},6.055
{420634: 'Terrifier'},100000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1303873: 'Jenna Kanell'},{933176: 'Damien Leone'},6.5
{9793: 'The Hills Have Eyes 2'},15000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{55463: 'Jessica Stroup'},{58260: 'Martin Weisz'},5.5
{73: 'American History X'},20000000,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{820: 'Edward Furlong'},{814: 'Tony Kaye'},8.366
{449562: 'The Hustle'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{221581: 'Rebel Wilson'},{91493: 'Chris Addison'},6.3
{458083: 'Covet: Island of Desire'},0,"[{'id': 10749, 'name': 'Romance'}]",[],{1549900: 'Park Cho-hyeon'},{1555604: 'Kim Jin-sung'},4.8
{805051: 'Welcome to Smelliville'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",{3035228: 'Kya Stein'},{2191393: 'Jens Møller'},7.3
{538235: 'Beautiful Vampire'},0,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",{1878952: 'Song Kang'},{2092980: 'Jude Jung'},6.9
{209964: 'Porno'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'PH', 'name': 'Philippines'}]",{113251: 'Carlo Aquino'},{424258: 'Adolfo Alix Jr.'},5.7
{330459: 'Rogue One: A Star Wars Story'},200000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{8688: 'Diego Luna'},{129894: 'Gareth Edwards'},7.482
"{693356: ""One Piece Special: Open Upon the Great Sea! A Father's Huge, HUGE Dream!""}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{8688: 'Diego Luna'},-,6.5
{350640: 'Clean Sex'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{1301550: 'Cosette Borges'},{1488968: 'María Conchita Díaz'},7.4
{116745: 'The Secret Life of Walter Mitty'},90000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{41091: 'Kristen Wiig'},{7399: 'Ben Stiller'},7.153
{232391: 'Butterfly in Grey'},0,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",{1267661: 'Kanokwan Losiri'},{1170620: 'Sananjit Bangsapan'},4.3
{997023: 'A Cut Above'},0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",{1692166: 'Solange Couto'},{3615368: 'Rodrigo França'},5.727
{1933: 'The Others'},17000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",{58068: 'Fionnula Flanagan'},{19840: 'Alejandro Amenábar'},7.616
{728791: 'Playhouse'},0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{2862543: 'Grace Courtney'},{2726570: 'Toby Watts'},5.2
{608195: 'Ghosts of War'},0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",{1017347: 'Brenton Thwaites'},{20218: 'Eric Bress'},6.1
{401478: 'Death Race: Beyond Anarchy'},0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'BG', 'name': 'Bulgaria'}]",{62307: 'Zach McGowan'},{27005: 'Don Michael Paul'},6.408
{10402: 'Deuce Bigalow: Male Gigolo'},17000000,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{4520: 'William Forsythe'},{64151: 'Mike Mitchell'},5.902
{9992: 'Arthur and the Invisibles'},86000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",{3125: 'Madonna'},{59: 'Luc Besson'},6.376
{1391: 'Y Tu Mamá También'},5000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{8688: 'Diego Luna'},{11218: 'Alfonso Cuarón'},7.434
{21832: 'Neon Genesis Evangelion: Death and Rebirth'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{40325: 'Megumi Hayashibara'},{77926: 'Masayuki'},7.5
{218454: 'General Cemetery'},0,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'PE', 'name': 'Peru'}]",{1139174: 'Marisol Aguirre'},{1203176: 'Dorian Fernández-Moris'},6.6
{519465: 'Queen of Hearts'},19000000,"[{'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",{1428295: 'Gustav Lindh'},{1290996: 'May el-Toukhy'},6.8
{10228: 'Pokémon: The First Movie'},30000000,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{73044: 'Ikue Otani'},{65429: 'Kunihiko Yuyama'},6.897
{616651: 'Stillwater'},20000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1348474: 'Camille Cottin'},{17867: 'Tom McCarthy'},6.778
{627290: 'Antebellum'},15000000,"[{'id': 27, 'name': 'Horror'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{116514: 'Eric Lange'},{2399830: 'Christopher Renz'},6.3
{741998: 'The Binding'},0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",{59270: 'Riccardo Scamarcio'},{2436494: 'Domenico Emanuele de Feudis'},5.4
{475430: 'Artemis Fowl'},125000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{72466: 'Colin Farrell'},{11181: 'Kenneth Branagh'},5.66
{9603: 'Clueless'},12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{58150: 'Stacey Dash'},{57434: 'Amy Heckerling'},7.3
{9342: 'The Mask of Zorro'},95000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{4173: 'Anthony Hopkins'},{10702: 'Martin Campbell'},6.537
"{13459: ""Barbie in 'A Christmas Carol'""}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",{59070: 'Morwenna Banks'},{80948: 'William Lau'},7.1
{399905: 'Female War: A Nasty Deal'},0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",[],{1299218: 'Dong Bang-woo'},{1315177: 'No Zin-soo'},3.5
{8078: 'Alien Resurrection'},70000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1920: 'Winona Ryder'},{2419: 'Jean-Pierre Jeunet'},6.117
{127533: 'Rurouni Kenshin Part I: Origins'},0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{1084910: 'Emi Takei'},{1084905: 'Keishi Ōtomo'},7.588
{793147: 'Please Enlighten Me'},0,"[{'id': 10749, 'name': 'Romance'}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",{2364798: 'Estelle Chen'},{3300798: 'Lu Ying'},4.0
{1498: 'Teenage Mutant Ninja Turtles'},13500000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{13550: 'Elias Koteas'},{18308: 'Steve Barron'},6.599
{589082: 'Twilight'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{1401338: 'Hiyori Sakurada'},{219646: 'Yutaka Yamamoto'},6.5
"{264419: ""Huevos: Little Rooster's Egg-Cellent Adventure""}",5300000,"[{'id': 16, 'name': 'Animation'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{80737: 'Carlos Espejel'},{80740: 'Gabriel Riva Palacio Alatriste'},7.0
{127521: '6 Bullets'},10000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1044952: 'Kris Van Damme'},{5917: 'Ernie Barbarash'},6.1
{27582: 'The Mechanic'},40000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{11107: 'Ben Foster'},{12786: 'Simon West'},6.452
{11586: 'Exorcist II: The Heretic'},14000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{11107: 'Ben Foster'},{19665: 'John Boorman'},4.5
{2268: 'The Golden Compass'},180000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{8784: 'Daniel Craig'},{36697: 'Gábor Csupó'},6.035
{646711: 'A Twofold Pregnancy'},0,"[{'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}]",{970753: 'Maite Perroni'},{2453949: 'Koko Stambuk'},7.3
{16187: 'Buzz Lightyear of Star Command: The Adventure Begins'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{16845: 'Nicole Sullivan'},{56852: 'Tad Stones'},6.448
{399361: 'Triple Frontier'},0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{25072: 'Oscar Isaac'},{556172: 'J.C. Chandor'},6.285
{422807: 'One Piece: Romance Dawn Story'},0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",{65510: 'Mayumi Tanaka'},{1699744: 'Tokoro Katsumi'},6.1
{1931: 'Stomp the Yard'},13000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{22122: 'Meagan Good'},{31119: 'Sylvain White'},6.9
{345: 'Eyes Wide Shut'},65000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{2227: 'Nicole Kidman'},{240: 'Stanley Kubrick'},7.465
{272693: 'The DUFF'},8500000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{1223726: 'Robbie Amell'},{991868: 'Ari Sandel'},6.8
{393: 'Kill Bill: Vol. 2'},30000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{141: 'David Carradine'},{138: 'Quentin Tarantino'},7.879
{785533: 'The Princess Switch 3: Romancing the Star'},0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",{141: 'David Carradine'},{182892: 'Mike Rohl'},6.942
{264660: 'Ex Machina'},15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",{227454: 'Alicia Vikander'},{2036: 'Alex Garland'},7.568
